PRIORIDADES;NomBodega;Postcosecha;NomShip;NomShop;Marca;NumPed;Po;TipoDes;Total
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;FLORATVER;FLORATVER; FLOT                                             ;6342516;6342516;DRY;1,3
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;WORLDFLORA CO.,LTD.;WORLDFLORA CO.,LTD.;DIANTHUS CARYOPHILLUS TINTED YONA                 ;5766296;5766296;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;WORLDFLORA CO.,LTD.;WORLDFLORA CO.,LTD.;DIANTHUS CARYOPHILLUS TINTED FEAR DARK            ;5766296;5766296;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;WORLDFLORA CO.,LTD.;WORLDFLORA CO.,LTD.;DIANTHUS CARYOPHILLUS TINTED INORI                ;5766296;5766296;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;ANDAS ENERGY  DMCC;ANDAS ENERGY  DMCC;9 PETR                                            ;6383601;6383601;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;ANDAS ENERGY  DMCC;ANDAS ENERGY  DMCC;9 ZHAN                                            ;6544320;6544320;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;ANDAS ENERGY  DMCC;ANDAS ENERGY  DMCC;9 ZHAN                                            ;6544321;6544321;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;GULF FLOWERS FZCO;GULF FLOWERS FZCO MOSCOW;**MOSCOW**                                        ;6536745;6536745;DRY;1,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;GULF FLOWERS FZCO;GULF FLOWERS FZCO MOSCOW;**MOSCOW**                                        ;6544373;6544373;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;GULF FLOWERS FZCO;GULF FLOWERS FZCO MOSCOW;**MOSCOW**                                        ;6546597;6546597;DRY;0,8
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;GULF FLOWERS FZCO;GULF FLOWERS FZCO MOSCOW;***MOSCOW**                                       ;6514565;6514565;DRY;2,0
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;GULF FLOWERS FZCO;GULF FLOWERS FZCO SERGEI;***SERGEI***                                      ;6345734;19;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;GULF FLOWERS FZCO;GULF FLOWERS FZCO SASHA;**SASHA**                                         ;6345732;19;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;GULF FLOWERS FZCO;GULF FLOWERS FZCO PITER;**PITER**                                         ;6254460;6254460;DRY;1,8
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;GULF FLOWERS FZCO;GULF FLOWERS FZCO PITER;**PITER**                                         ;6321057;6321057;DRY;3,0
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;GULF FLOWERS FZCO;GULF FLOWERS FZCO PITER;**PITER**                                         ;6544674;6544674;DRY;6,0
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;GULF FLOWERS FZCO;GULF FLOWERS FZCO OLEG;**OLEG**                                          ;6345733;19;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;GULF FLOWERS FZCO;GULF FLOWERS FZCO NASTYA;***NASTYA**                                       ;6345731;19;DRY;0,3
17/8/2020;NO ASSIGNED;WAYUU GUASCA;AMERICAN FLORIST SUPPLY WORLDFLOWER;BAY STATE WORLDFLOWER FEDEX IPD;Casa Blanca Flowers & Gifts                       ;6551237;89000;DRY;0,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;BLOOMSYBOX.COM;BLOOMSYBOX.COM;HEARTS ROSES 24ST                                 ;6547535;3880;DRY;0,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;GRADYFLOR ESPAÑA S.A;GRADYFLOR ESPAÑA S.A;                                                  ;6088157;6088157;DRY;4,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;GRADYFLOR ESPAÑA S.A;GRADYFLOR ESPAÑA S.A;                                                  ;6088223;6088223;DRY;3,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;GRADYFLOR ESPAÑA S.A;GRADYFLOR ESPAÑA S.A;FLORMANCHA                                        ;6088157;6088157;DRY;1,0
17/8/2020;NO ASSIGNED;WAYUU GUASCA;BRIGHTEN FLORICULTURE LTD;BRIGHTEN FLORICULTURE LTD;ROSES SPECIAL                                     ;6454868;34120;DRY;0,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;LOTUS FLOWERS LTD;OOO FLORITA;#1                                                ;6545038;6545038;DRY;1,8
17/8/2020;NO ASSIGNED;WAYUU GUASCA;LOTUS FLOWERS LTD;OOO FLORITA;#5                                                ;6545038;6545038;DRY;0,8
17/8/2020;NO ASSIGNED;WAYUU GUASCA;VIVAX FLOWERS LLC;VIVAX FLOWERS LLC;KREO                                              ;6553553;1;DRY;0,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;SOIREE;SOIREE;SOO                                               ;6544115;6544115;DRY;1,8
17/8/2020;NO ASSIGNED;WAYUU GUASCA;LYNCH GROUP AUSTRALIA PTY LTD;LYNCH GROUP AUSTRALIA;Rosa x Hybrida                                    ;6449389;3420;DRY;0,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;BLOOMEX AUSTRALIA;BLOOMEX AUSTRALIA;Rosa x Hybrida                                    ;6448997;3420;DRY;2,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;BLOOMEX AUSTRALIA;BLOOMEX AUSTRALIA;Rosa x Hybrida A                                  ;6448996;3420;DRY;2,0
17/8/2020;NO ASSIGNED;WAYUU GUASCA;BONNAR-A;BONNAR-A;HAN ALMATY                                        ;6246029;6246029;DRY;1,0
17/8/2020;NO ASSIGNED;WAYUU GUASCA;CEAN GLOBAL EXPORT LLC.;NEW CENTRUM SUPERMARKET;MAHAAI                                            ;6088192;6088192;DRY;2,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;CEAN GLOBAL EXPORT LLC.;NEW CENTRUM SUPERMARKET;MAHAAI(MIX)                                       ;6088192;6088192;DRY;1,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;EFLOWERS B.V.;EFLOWERS B.V.;B-29ROZ                                           ;6087947;6087947;DRY;1,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;A&R GROUP INC / TRADE HOUSE;A&R GROUP INC / TRADE HOUSE;MILAN                                             ;6541615;1;DRY;0,3
17/8/2020;NO ASSIGNED;WAYUU GUASCA;ALL INSEASON. PTY LTD. *;ALL INSEASON. PTY LTD.;#13                                               ;6539367;6539367;DRY;1,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;ALL INSEASON. PTY LTD. *;ALL INSEASON. PTY LTD.;#17                                               ;6539367;6539367;DRY;1,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;ALL INSEASON. PTY LTD. *;ALL INSEASON. PTY LTD.;#07                                               ;6539367;6539367;DRY;0,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;ALL INSEASON. PTY LTD. *;ALL INSEASON. PTY LTD.;#16                                               ;6539367;6539367;DRY;0,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;"OOO FAVORIT				"; OOO FAVORITE - EST EXPORT;LEON                                              ;6326537;34;DRY;1,0
17/8/2020;NO ASSIGNED;WAYUU GUASCA;FLORATVER;FLORATVER; FLOT                                             ;6342516;6342516;DRY;6,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;FLORATVER;FLORATVER; PROSHA                                           ;6553754;6553754;DRY;1,0
17/8/2020;NO ASSIGNED;WAYUU GUASCA;WORLDFLORA CO.,LTD.;WORLDFLORA CO.,LTD.;ROSES CANDLELIGHT 50 CM                           ;5766296;5766296;DRY;1,0
17/8/2020;NO ASSIGNED;WAYUU GUASCA;WORLDFLORA CO.,LTD.;WORLDFLORA CO.,LTD.;ROSES COUNTRY LOUISE 50CM                         ;5766296;5766296;DRY;0,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;WORLDFLORA CO.,LTD.;WORLDFLORA CO.,LTD.;ROSES COUNTRY GARDEN 50CM                         ;5766296;5766296;DRY;0,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;GREEN FLORAL LTD.,;GREEN FLORAL LTD.,;CLIENT B                                          ;6544940;6544940;DRY;4,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;GREEN FLORAL LTD.,;GREEN FLORAL LTD.,;CLIENT T                                          ;6544981;6544981;DRY;4,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;GREEN FLORAL LTD.,;GREEN FLORAL LTD.,;CLIENT H                                          ;6545147;6545147;DRY;2,0
17/8/2020;NO ASSIGNED;WAYUU GUASCA;KANGNAM;KANGNAM;ROSES PINK X-PRESSION 60CM                        ;6409641;34;DRY;2,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;KANGNAM;KANGNAM;ROSES COUNTRY HOME 40CM                           ;6409641;34;DRY;0,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;KANGNAM;KANGNAM;ROSES ORANGE CRUSH 50CM                           ;6409641;34;DRY;0,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;KANGNAM;KANGNAM;ROSES MOONSTONE 60CM                              ;6409641;34;DRY;1,0
17/8/2020;NO ASSIGNED;WAYUU GUASCA;KANGNAM;KANGNAM;ROSES CANDLELIGHT                                 ;6548208;1;DRY;0,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;CLINGO FLORIST TRADING CO LTD;CLINGO FLORIST TRADING CO LTD;SHITA                                             ;6526073;6526073;DRY;0,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;GULF FLOWERS FZCO;GULF FLOWERS FZCO MOSCOW;***MOSCOW**                                       ;6534069;6534069;DRY;0,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;WAYFOONG FLORIST INTERNATIONAL LTD;WAYFOONG FLORIST INTERNATIONAL LTD;                                                  ;6541200;6541200;DRY;0,5
17/8/2020;NO ASSIGNED;WAYUU GUASCA;MEYOZHET S.A/ KOLIMO LIMITED.;MEYOZHET S.A / KOLIMO LIMITED;ARTKARL                                           ;6542017;1;DRY;1,0
17/8/2020;NO ASSIGNED;WAYUU GUASCA;MEYOZHET S.A/ KOLIMO LIMITED.;MEYOZHET S.A / KOLIMO LIMITED;ARTKARL                                           ;6549725;6549725;DRY;1,0
17/8/2020;NO ASSIGNED;WAYUU GUASCA;KAMPONG FLOWERS PTE LTD;KAMPONG FLOWERS PTE LTD;ROSES ASSORTED                                    ;6542725;1;DRY;1,0
17/8/2020;NO ASSIGNED;WAYUU SUESCA;AMERICAN FLORIST SUPPLY;BAY STATE WHOLESALE FEDEX IPD BOGOTA;Valley Floral & Gifts                             ;6551242;20902;DRY;1,0
17/8/2020;NO ASSIGNED;WAYUU SUESCA;SIERRA FLOWER TRADING;SIERRA FLOWER TRADING MONTREAL;Rose Bi-Color Magic Times 50cm 25st               ;6088189;20200819;DRY;0,5
17/8/2020;NO ASSIGNED;WAYUU SUESCA;GRADYFLOR ESPAÑA S.A;GRADYFLOR ESPAÑA S.A;                                                  ;6088157;6088157;DRY;1,0
17/8/2020;NO ASSIGNED;WAYUU SUESCA;GRADYFLOR ESPAÑA S.A;GRADYFLOR ESPAÑA S.A;                                                  ;6088223;6088223;DRY;3,5
17/8/2020;NO ASSIGNED;WAYUU SUESCA;BONNAR-A;BONNAR-A;HAN ALMATY                                        ;6246029;6246029;DRY;0,5
17/8/2020;NO ASSIGNED;WAYUU SUESCA;ALL SEASONS FLOWERS LTD;ALL SEASONS FLOWERS LTD;PINK MONDIAL X 20ST                               ;6349034;6349034;DRY;0,5
17/8/2020;NO ASSIGNED;WAYUU SUESCA;GREEN FLORAL LTD.,;GREEN FLORAL LTD.,;CLIENT B                                          ;6544940;6544940;DRY;1,0
17/8/2020;NO ASSIGNED;SAN PEDRO;FLOWER BUYER LLC.;FLOWER BUYER LLC.;Roses Vendela 50cm                                ;6544049;11;DRY;0,3
17/8/2020;NO ASSIGNED;SAN PEDRO;AMERICAN FLORIST SUPPLY;BAY STATE WHOLESALE FEDEX IPD BOGOTA;MY LADY'S FLORIST                                 ;6553423;20901;DRY;0,3
17/8/2020;NO ASSIGNED;SAN PEDRO;NATIVE WHOLESALE INC,NATIVE FLORAL LLC FDX;NATIVE PRODUCTION - CHICAGO;ROSES RED FREEDOM  50 CM                          ;6542128;316778;DRY;2,5
17/8/2020;NO ASSIGNED;SAN PEDRO;NATIVE WHOLESALE INC,NATIVE FLORAL LLC FDX;NATIVE PRODUCTION - CHICAGO;ROSES  ORANGE 50 CM                               ;6542128;316778;DRY;1,5
17/8/2020;NO ASSIGNED;SAN PEDRO;NATIVE WHOLESALE INC,NATIVE FLORAL LLC FDX;NATIVE PRODUCTION - DETROIT;ROSES  ORANGE 50 CM                               ;6542063;316775;DRY;2,5
17/8/2020;NO ASSIGNED;SAN PEDRO;NATIVE WHOLESALE INC,NATIVE FLORAL LLC FDX;NATIVE PRODUCTION - DETROIT;ROSES  LAVENDER 50 CM                             ;6542063;316775;DRY;0,5
17/8/2020;NO ASSIGNED;SAN PEDRO;GRADYFLOR ESPAÑA S.A;GRADYFLOR ESPAÑA S.A;                                                  ;6088157;6088157;DRY;26,5
17/8/2020;NO ASSIGNED;SAN PEDRO;GRADYFLOR ESPAÑA S.A;GRADYFLOR ESPAÑA S.A;                                                  ;6088223;6088223;DRY;11,0
17/8/2020;NO ASSIGNED;SAN PEDRO;TRADEWINDS INTERNATIONAL LLC;"FBI	FRANCIS BIDDLE INTERNATIONAL, LLC-BOG";FBI                                               ;6314063;6314063;DRY;1,0
17/8/2020;NO ASSIGNED;SAN PEDRO;BLOOMING EXPERIENCE, S.L .C/ TARONGERS 6;BLOOMING EXPERIENCE, S.L  .C/ TARONGERS 6;ROSES WHITE 50 CM                                 ;6402212;6402212;DRY;1,0
17/8/2020;NO ASSIGNED;SAN PEDRO;BLOOMEX AUSTRALIA;BLOOMEX AUSTRALIA;Rosa x Hybrida                                    ;6448995;3420;DRY;1,0
17/8/2020;NO ASSIGNED;SAN PEDRO;BLOOMEX AUSTRALIA;BLOOMEX AUSTRALIA;Rosa x Hybrida                                    ;6448996;3420;DRY;0,5
17/8/2020;NO ASSIGNED;SAN PEDRO;BLOOMEX AUSTRALIA;BLOOMEX AUSTRALIA;Rosa x Hybrida                                    ;6448997;3420;DRY;0,5
17/8/2020;NO ASSIGNED;SAN PEDRO;BLOOMEX AUSTRALIA;BLOOMEX  AUSTRALIA - PERTH;Rosa x Hybrida                                    ;6448998;3420;DRY;0,3
17/8/2020;NO ASSIGNED;SAN PEDRO;CEAN GLOBAL EXPORT LLC.;NEW CENTRUM SUPERMARKET;MAHAAI                                            ;6088192;6088192;DRY;1,5
17/8/2020;NO ASSIGNED;SAN PEDRO;ALL INSEASON. PTY LTD. *;ALL INSEASON. PTY LTD.;#13                                               ;6539367;6539367;DRY;0,5
17/8/2020;NO ASSIGNED;SAN PEDRO;ALL INSEASON. PTY LTD. *;ALL INSEASON. PTY LTD.;#17                                               ;6539367;6539367;DRY;2,0
17/8/2020;NO ASSIGNED;SAN PEDRO;ALL INSEASON. PTY LTD. *;ALL INSEASON. PTY LTD.;#07                                               ;6539367;6539367;DRY;0,5
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;TRADER JOE´S;TRADER JOE´S MIAMI;GERBERA 8 STEM                                    ;6372450;14082005;WET;29,0
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;WHOLE FOODS MARKET;(FLW) (20013) FLORIDA - WHOLE FOODS MARKET;WT GERBERA DAISY 7 STEMS                          ;6419122;3716736;DRY;5,5
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;REEVES FLORAL PRODUCTS INC.;REEVES FLORAL PRODUCTS INC.;GERBERAS MIX COLORS                               ;6553869;6553869;DRY;1,0
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;TOPCO ASSOCIATES LLC;BROOKSHIRE GROCERY COMPANY;7061 5-STEM GERBERA DAISIES PREMIUM               ;6242862;4608446080;DRY;2,3
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;TOPCO ASSOCIATES LLC;BROOKSHIRE GROCERY COMPANY;18285 5-STEM GERBERA DAISY                        ;6242859;4608446081;DRY;0,5
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;LEN BUSCH ROSES;LEN BUSCH ROSES;1-45-O                                            ;5788822;189525;DRY;0,8
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;LEN BUSCH ROSES;LEN BUSCH ROSES;1-45-HP                                           ;5788822;189525;DRY;0,5
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;LEN BUSCH ROSES;LEN BUSCH ROSES;1-45-P                                            ;5788822;189525;DRY;1,0
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;LEN BUSCH ROSES;LEN BUSCH ROSES;1-45-Y                                            ;5788822;189525;DRY;1,5
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;H.E.BUTT GROCERY COMPANY;H.E.B. FLORAL WAREHOUSE;BLOOMS GERBERA ASSORTED 4 STEM                    ;6309345;478543;WET;3,5
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;H.E.BUTT GROCERY COMPANY;H.E.B. FLORAL WAREHOUSE;BLOOMS GERBERA ASSORTED 4 STEM                    ;6309355;478544;WET;4,0
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;H.E.BUTT GROCERY COMPANY;H.E.B. FLORAL WAREHOUSE;BLOOMS TG RBW GERBERAS 10 STM                     ;6309348;478543;WET;2,0
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;H.E.BUTT GROCERY COMPANY;H.E.B. FLORAL WAREHOUSE;BLOOMS TG RBW GERBERAS 10 STM                     ;6309358;478544;WET;1,8
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;H.E.BUTT GROCERY COMPANY;H.E.B. FLORAL WAREHOUSE;BLOOMS GERBERA RED/YELLOW 4 STEM                  ;6309349;478543;WET;2,0
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;H.E.BUTT GROCERY COMPANY;H.E.B. FLORAL WAREHOUSE;BLOOMS GERBERA RED/YELLOW 4 STEM                  ;6309359;478544;WET;1,5
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;ASSOCIATED WHOLESALE GROCERS INC;ASSOCIATED SPRINGFIELD;CB GERBERA 5 STEM DRY                             ;6548443;49451;DRY;0,5
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;FLORALINK;FORT WORTH WHOLESALE;**FWWFL ***                                       ;6088111;6088111;DRY;1,5
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;FLORALINK;DAZIO FLORAL;***DAZIO***                                       ;6088109;6088109;DRY;0,3
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;USA BOUQUET LLC;USA BOUQUET LLC;FW00368                                           ;5935974;871794;DRY;2,5
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;USA BOUQUET LLC;USA BOUQUET LLC;FW00367                                           ;5935974;871794;DRY;2,5
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;USA BOUQUET LLC;USA BOUQUET LLC;FW00366                                           ;5935974;871794;DRY;2,5
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;FALL RIVER FLORIST SUPPLY CO., INC.;FALL RIVER FLORIST SUPPLY CO., INC.;ELICBGU                                           ;5936064;12;DRY;1,5
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;SPEDALES FLORIST -;SPEDALES FLORIST;SPECIAL PACK                                      ;6088187;6088187;DRY;0,3
17/8/2020;EL Miami, FL;POSTCOSECHA GERBERAS;THE LAST STRAW FLORIST;THE LAST STRAW FLORIST;                                                  ;6365047;6365047;DRY;0,5
17/8/2020;EL Miami, FL;BQT - SANTAMARIA;MEX Y CAN TRADING USA LLP;MEX Y CAN TRADING USA LLP;MIXED LILIES BQT SMALL                            ;6493623;32135;DRY;0,5
17/8/2020;EL Miami, FL;BQT - SANTAMARIA;MEX Y CAN TRADING USA LLP;MEX Y CAN TRADING USA LLP;MIXED LILIES BQT SMALL                            ;6493631;32121;DRY;1,0
17/8/2020;EL Miami, FL;BQT - SANTAMARIA;SUPERVALU;SUPERVALU HOPKINS;628-6135 STARTER BUNCH                            ;6390056;15873037;WET;9,5
17/8/2020;EL Miami, FL;BQT - SANTAMARIA;SUPERVALU;SUPERVALU HOPKINS;628-6146 GORGEOUS BOUQUET                         ;6390058;15873037;WET;8,5
17/8/2020;EL Miami, FL;BQT - SANTAMARIA;SUPERVALU;SUPERVALU HOPKINS;628-6145 GLOWING BOUQUET                          ;6390057;15873037;WET;14,0
17/8/2020;EL Miami, FL;BQT - SANTAMARIA;AHOLD;GIANT OF CARLISLE;251241 IT'S FALL Y'ALL BOUQUET                    ;6430797;527613;DRY;5,5
17/8/2020;EL Miami, FL;BQT - SANTAMARIA;ELITE FLOWER SERVICES SFW;SAFEWAY WBREA 5838;MARKET BUNCH  / BOX CODE 45611                    ;6503524;341589;WET;16,5
17/8/2020;EL Miami, FL;BQT - SANTAMARIA;ELITE FLOWER SERVICES SFW;SAFEWAY WBREA 5838;MONOCHROMATIC BOUQUET - ORANGE / BOX CODE 57113   ;6503519;341589;WET;5,0
17/8/2020;EL Miami, FL;BQT - SANTAMARIA;ELITE FLOWER SERVICES SFW;SAFEWAY RANDALLS DALLAS;DEBI LILLY FRAGRANT ROSE BQT / BOX CODE 715086    ;6501645;862356;WET;7,0
17/8/2020;EL Miami, FL;BQT - SANTAMARIA;ELITE FLOWER SERVICES SFW;ALBERTSON'S PHOENIX;MARKET BUNCH  / BRANCH CODE 49009                 ;6534914;266150;DRY;35,0
17/8/2020;EL Miami, FL;BQT - SANTAMARIA;QUINLAN WASSERMAN INC;QUINLAN WASSERMAN INC;BOUQUET                                           ;6509141;6509141;DRY;5,0
17/8/2020;EL Miami, FL;BQT - SANTAMARIA;PUBLIX SUPERMARKET STORES;PUBLIX ORL MIAMI OFFICE ACCOUNT;ONE DOZEN ROSE VASE ARRANG                        ;6305721;97208191;WET;6,0
